Type_H,Type_L,Type_M,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
0,1,0,0.55555555555555,0.625,0.16123399301513397,0.6438356164383561,0.13438735177865613,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.2473806752037253,0.4520547945205479,0.14229249011857706,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.29336437718277075,0.3561643835616438,0.1541501976284585,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.27706635622817233,0.3835616438356164,0.16205533596837943,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.1362048894062864,0.6986301369863013,0.17391304347826086,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.06868451688009314,0.726027397260274,0.1818181818181818,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.18509895227008155,0.5890410958904109,0.18972332015810275,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.10302677532013971,0.5890410958904109,0.1976284584980237,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.26833527357392317,0.4246575342465753,0.20553359683794464,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.15192083818393487,0.547945205479452,0.2134387351778656,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.08032596041909201,0.8356164383561644,0.225296442687747,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.12339930151338774,0.6712328767123288,0.23320158102766797,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.16006984866123408,0.6301369863013699,0.24110671936758893,0,0,0,0,0,0
1,0,0,0.55555555555555,0.625,0.15017462165308504,0.5342465753424657,0.25296442687747034,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.18509895227008155,0.5205479452054795,0.2727272727272727,0,0,0,0,0,0
0,0,1,0.55555555555555,0.5,0.21071012805587896,0.4246575342465753,0.28063241106719367,0,0,0,0,0,0
0,1,0,0.55555555555555,0.5,0.19732246798603037,0.5205479452054795,0.2924901185770751,0,0,0,0,0,0
0,1,0,0.55555555555555,0.5,0.25611175785797446,0.410958904109589,0.30039525691699603,0,0,0,0,0,0
0,1,0,0.55555555555555,0.5,0.17811408614668223,0.5068493150684932,0.308300395256917,0,0,0,0,0,0
0,1,0,0.55555555555555,0.5,0.09196740395809089,0.7945205479452055,0.3162055335968379,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.1548311990686846,0.6164383561643836,0.32411067193675885,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.2083818393480792,0.5205479452054795,0.3359683794466403,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.18335273573923172,0.49315068493150677,0.3438735177865612,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.16821885913853318,0.6575342465753424,0.3517786561264822,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.2165308498253784,0.4246575342465753,0.35968379446640314,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.31373690337601867,0.3561643835616438,0.37154150197628455,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.26542491268917345,0.4246575342465753,0.3794466403162055,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.0948777648428406,0.6438356164383561,0.38735177865612647,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.15308498253783476,0.5068493150684932,0.3992094861660079,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.3125727590221188,0.3424657534246575,0.40711462450592883,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.15075669383003498,0.5753424657534247,0.41897233201581024,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.2660069848661234,0.5205479452054795,0.43083003952569165,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.17986030267753206,0.6027397260273972,0.4426877470355731,0,0,0,0,0,0
0,0,1,0.55555555555555,0.5,0.28114086146682193,0.3424657534246575,0.450592885375494,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.31897555296856817,0.3424657534246575,0.4624505928853755,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.5,0.1350407450523865,0.6164383561643836,0.4703557312252964,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.2258440046565775,0.4657534246575343,0.49011857707509876,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.15192083818393487,0.5342465753424657,0.5019762845849802,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.5,0.15424912689173464,0.6301369863013699,0.5098814229249011,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.08847497089639123,0.7945205479452055,0.5296442687747035,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.11990686845168808,0.6575342465753424,0.541501976284585,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.250291036088475,0.3835616438356164,0.5494071146245059,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.4318975552968568,0.2465753424657534,0.5573122529644269,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.13445867287543656,0.6575342465753424,0.5691699604743082,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.32130384167636794,0.3287671232876712,0.5770750988142292,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.5,0.11641443538998841,0.6027397260273972,0.5849802371541502,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.3381839348079162,0.410958904109589,0.6047430830039525,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.2176949941792783,0.49315068493150677,0.6126482213438734,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.22409778812572767,0.4520547945205479,0.6205533596837944,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.2741559953434226,0.5342465753424657,0.6284584980237153,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.16239813736903386,0.5753424657534247,0.6403162055335968,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.13329452852153667,0.6164383561643836,0.6482213438735177,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.11233993015133881,0.6849315068493151,0.6600790513833992,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.16996507566938301,0.4657534246575343,0.6679841897233201,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.270081490104773,0.410958904109589,0.6798418972332015,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.30791618160651923,0.4520547945205479,0.691699604743083,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.22409778812572767,0.5342465753424657,0.6996047430830039,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.11292200232828875,0.726027397260274,0.7075098814229248,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.18393480791618166,0.5342465753424657,0.7193675889328063,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.16239813736903386,0.6575342465753424,0.7312252964426877,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.130966239813737,0.6575342465753424,0.7509881422924901,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.3445867287543657,0.3150684931506849,0.7628458498023715,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.17986030267753206,0.4246575342465753,0.7707509881422925,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.29860302677532014,0.3561643835616438,0.7786561264822134,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.08498253783469156,0.6849315068493151,0.7865612648221343,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.3457508731082656,0.3424657534246575,0.7984189723320158,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1362048894062864,0.5616438356164384,0.8063241106719367,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.15192083818393487,0.5342465753424657,0.8142292490118577,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.1629802095459838,0.5068493150684932,0.826086956521739,0,0,0,0,0,0
1,0,0,0.55555555555555,0.625,0.1938300349243307,0.5342465753424657,0.8379446640316205,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.20605355064027941,0.49315068493150677,0.8577075098814229,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.18917345750873116,0.4657534246575343,0.8656126482213438,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.31199068684516884,0.3561643835616438,0.8735177865612648,0,0,0,0,0,0
1,0,0,0.55555555555555,0.625,0.13969732246798605,0.5342465753424657,0.0,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.20372526193247964,0.5205479452054795,0.01976284584980237,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.3341094295692667,0.3013698630136986,0.02766798418972332,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.19324796274738076,0.547945205479452,0.035573122529644265,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.731082654249127,0.1506849315068493,0.04743083003952569,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.3783469150174622,0.3013698630136986,0.05533596837944664,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.21944121071012812,0.4383561643835616,0.06324110671936758,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.15192083818393487,0.5890410958904109,0.07509881422924901,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.1629802095459838,0.5616438356164384,0.08300395256916995,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.1257275902211875,0.6164383561643836,0.09486166007905138,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.23864959254947615,0.3972602739726027,0.10276679841897232,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.30675203725261935,0.3150684931506849,0.11067193675889328,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.21827706635622823,0.4520547945205479,0.11857707509881422,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.2165308498253784,0.410958904109589,0.12648221343873517,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.37252619324796277,0.3013698630136986,0.13833992094861658,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.07275902211874274,0.6301369863013699,0.14624505928853754,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.019790454016298087,0.7671232876712328,0.15810276679841895,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.31199068684516884,0.3561643835616438,0.1660079051383399,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.180442374854482,0.4794520547945205,0.17786561264822134,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.20139697322467986,0.4794520547945205,0.18972332015810275,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.10593713620488943,0.6164383561643836,0.1976284584980237,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.17869615832363217,0.6986301369863013,0.20948616600790512,0,0,0,0,0,0
1,0,0,0.55555555555555,0.625,0.3178114086146683,0.3424657534246575,0.21739130434782608,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.17287543655413273,0.5068493150684932,0.23715415019762845,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.06984866123399303,0.904109589041096,0.24505928853754938,1,0,0,1,0,0
0,1,0,0.55555555555555,0.625,0.2951105937136206,0.3561643835616438,0.25296442687747034,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.18509895227008155,0.4520547945205479,0.2608695652173913,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.16006984866123408,0.7534246575342465,0.26877470355731226,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.10302677532013971,0.7397260273972603,0.28063241106719367,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.019790454016298087,0.7945205479452055,0.2924901185770751,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.1816065192083819,0.4657534246575343,0.3043478260869565,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.21071012805587896,0.4383561643835616,0.3162055335968379,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.4743888242142026,0.2328767123287671,0.32806324110671936,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.15424912689173464,0.6849315068493151,0.33992094861660077,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.3713620488940629,0.2876712328767123,0.34782608695652173,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.1443538998835856,0.5890410958904109,0.3557312252964427,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.2258440046565775,0.4794520547945205,0.3636363636363636,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.2671711292200233,0.3561643835616438,0.37549407114624506,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.3731082654249128,0.2876712328767123,0.38339920948616596,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.09371362048894072,0.7397260273972603,0.3913043478260869,0,0,0,0,0,0
1,0,0,0.55555555555555,0.625,0.41501746216530855,0.2465753424657534,0.40316205533596833,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.19324796274738076,0.49315068493150677,0.4229249011857707,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.21187427240977885,0.4520547945205479,0.43083003952569165,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.18859138533178121,0.6438356164383561,0.4387351778656126,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.15308498253783476,0.5342465753424657,0.44664031620553357,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.22467986030267761,0.49315068493150677,0.45454545454545453,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.1897555296856811,0.5616438356164384,0.4624505928853755,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.11990686845168808,0.5753424657534247,0.4703557312252964,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.13154831199068684,0.5616438356164384,0.47826086956521735,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.3620488940628638,0.3013698630136986,0.4861660079051383,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.10942956926658909,0.5753424657534247,0.4980237154150197,0,0,0,0,0,0
0,0,1,0.55555555555555,0.625,0.12630966239813746,0.6712328767123288,0.5059288537549407,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.0960419091967405,0.6301369863013699,0.5177865612648221,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.19615832363213048,0.5616438356164384,0.525691699604743,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.2549476135040746,0.410958904109589,0.533596837944664,0,0,0,0,0,0
1,0,0,0.55555555555555,0.625,0.2270081490104774,0.4520547945205479,0.541501976284585,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.14202561117578583,0.6712328767123288,0.5612648221343873,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.13969732246798605,0.4794520547945205,0.5691699604743082,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.05820721769499426,0.6849315068493151,0.5770750988142292,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.17578579743888245,0.6438356164383561,0.5849802371541502,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.19150174621653093,0.6027397260273972,0.592885375494071,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.27357392316647267,0.3561643835616438,0.6007905138339921,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.21362048894062868,0.547945205479452,0.608695652173913,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.28288707799767177,0.3972602739726027,0.6284584980237153,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.14144353899883588,0.6301369863013699,0.6363636363636364,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.43247962747380686,0.273972602739726,0.6561264822134387,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.23573923166472643,0.410958904109589,0.6640316205533596,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.18102444703143195,0.5890410958904109,0.683794466403162,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.3795110593713621,0.3150684931506849,0.691699604743083,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.14610011641443543,0.5753424657534247,0.7035573122529644,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.09720605355064038,0.6712328767123288,0.7114624505928854,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.23748544819557627,0.49315068493150677,0.7233201581027667,0,0,0,0,0,0
0,1,0,0.55555555555555,0.625,0.2031431897555297,0.5342465753424657,0.7351778656126482,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.23748544819557627,0.4246575342465753,0.7430830039525691,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.21478463329452857,0.4520547945205479,0.7549407114624506,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.2072176949941793,0.4246575342465753,0.7747035573122529,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.37077997671711305,0.273972602739726,0.7826086956521738,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.11583236321303847,0.6849315068493151,0.7944664031620553,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.3061699650756694,0.3698630136986301,0.8063241106719367,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.09313154831199077,0.6301369863013699,0.8142292490118577,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.2217694994179279,0.5342465753424657,0.8221343873517786,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.21594877764842846,0.3972602739726027,0.8418972332015809,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.190919674039581,0.4794520547945205,0.849802371541502,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.2392316647264261,0.4520547945205479,0.0,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1268917345750874,0.5890410958904109,0.007905138339920948,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.19615832363213048,0.4657534246575343,0.015810276679841896,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.28696158323632137,0.4246575342465753,0.023715415019762844,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.17462165308498256,0.6164383561643836,0.035573122529644265,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1257275902211875,0.6301369863013699,0.043478260869565216,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.12398137369033768,0.7808219178082192,0.05138339920948616,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1752037252619325,0.6027397260273972,0.05928853754940711,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.2671711292200233,0.4520547945205479,0.06719367588932806,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.1711292200232829,0.5068493150684932,0.07509881422924901,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.27066356228172295,0.4520547945205479,0.09486166007905138,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1752037252619325,0.49315068493150677,0.10276679841897232,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.16880093131548313,0.547945205479452,0.11067193675889328,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.15832363213038425,0.5342465753424657,0.11857707509881422,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.3020954598370198,0.3698630136986301,0.13043478260869565,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.15192083818393487,0.6027397260273972,0.13833992094861658,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.2444703143189756,0.4246575342465753,0.15019762845849802,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.0960419091967405,0.6575342465753424,0.15810276679841895,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1856810244470315,0.5342465753424657,0.1660079051383399,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.2857974388824215,0.3835616438356164,0.17391304347826086,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.20023282887077998,0.547945205479452,0.18577075098814227,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.24272409778812576,0.4383561643835616,0.1976284584980237,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.19441210710128065,0.4794520547945205,0.20553359683794464,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.24796274738067525,0.4383561643835616,0.2134387351778656,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.14202561117578583,0.6164383561643836,0.22134387351778656,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.5,0.1362048894062864,0.6575342465753424,0.2292490118577075,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.5174621653084982,0.2328767123287671,0.23715415019762845,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.2112922002328289,0.4520547945205479,0.24505928853754938,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.11117578579743892,0.7945205479452055,0.26482213438735175,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.2630966239813738,0.3698630136986301,0.27667984189723316,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.2782305005820722,0.3561643835616438,0.2885375494071146,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.1670547147846333,0.5890410958904109,0.30039525691699603,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.20023282887077998,0.5616438356164384,0.31225296442687744,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.17753201396973228,0.5342465753424657,0.3201581027667984,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.22409778812572767,0.4794520547945205,0.32806324110671936,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1228172293364378,0.6438356164383561,0.3359683794466403,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.5,0.23224679860302677,0.5068493150684932,0.3438735177865612,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.18218859138533183,0.547945205479452,0.3557312252964427,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.10535506402793948,0.6712328767123288,0.3636363636363636,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.1280558789289873,0.6712328767123288,0.37154150197628455,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.11001164144353903,0.6164383561643836,0.3794466403162055,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.33469150174621654,0.2876712328767123,0.3913043478260869,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.19033760186263105,0.547945205479452,0.3992094861660079,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.3084982537834692,0.3424657534246575,0.40711462450592883,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.14086146682188594,0.5616438356164384,0.4150197628458498,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.2596041909196741,0.4520547945205479,0.4268774703557312,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.12048894062863802,0.6849315068493151,0.43478260869565216,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.23632130384167638,0.3835616438356164,0.44664031620553357,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.1484284051222352,0.5616438356164384,0.458498023715415,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.3061699650756694,0.3835616438356164,0.47826086956521735,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.31373690337601867,0.3972602739726027,0.49011857707509876,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.18742724097788133,0.5205479452054795,0.4980237154150197,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.2951105937136206,0.3835616438356164,0.5098814229249011,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.18859138533178121,0.49315068493150677,0.5177865612648221,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.24796274738067525,0.4383561643835616,0.5296442687747035,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.18102444703143195,0.4794520547945205,0.541501976284585,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.2351571594877765,0.4794520547945205,0.5494071146245059,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.260768335273574,0.4383561643835616,0.5612648221343873,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.3311990686845169,0.3150684931506849,0.5691699604743082,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.19208381839348088,0.4657534246575343,0.5770750988142292,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.27590221187427244,0.4383561643835616,0.5889328063241106,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.27066356228172295,0.4246575342465753,0.5968379446640316,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.140279394644936,0.6575342465753424,0.608695652173913,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.17171129220023285,0.547945205479452,0.616600790513834,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.12107101280558796,0.6164383561643836,0.6284584980237153,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.22409778812572767,0.3972602739726027,0.6363636363636364,0,0,0,0,0,0
0,0,1,0.44444444444444287,0.625,0.21071012805587896,0.4383561643835616,0.6442687747035573,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.21944121071012812,0.5068493150684932,0.6561264822134387,0,0,0,0,0,0
1,0,0,0.44444444444444287,0.625,0.15075669383003498,0.6027397260273972,0.6640316205533596,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.0721769499417928,0.6575342465753424,0.683794466403162,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.625,0.5331781140861468,0.1917808219178082,0.691699604743083,0,0,0,0,0,0
0,1,0,0.44444444444444287,0.75,0.3370197904540163,0.3287671232876712,0.6996047430830039,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.1495925494761351,0.6027397260273972,0.7075098814229248,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.2729918509895227,0.410958904109589,0.7154150197628458,0,0,0,0,0,0
0,0,1,0.55555555555555,0.75,0.260768335273574,0.4383561643835616,0.7233201581027667,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.26251455180442385,0.410958904109589,0.7351778656126482,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.18684516880093138,0.49315068493150677,0.7430830039525691,0,0,0,0,0,0
0,0,1,0.55555555555555,0.75,0.16530849825378346,0.5342465753424657,0.7509881422924901,0,0,0,0,0,0
0,0,1,0.55555555555555,0.75,0.19033760186263105,0.5205479452054795,0.7628458498023715,0,0,0,0,0,0
0,0,1,0.55555555555555,0.75,0.15075669383003498,0.49315068493150677,0.7747035573122529,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.2351571594877765,0.4520547945205479,0.7865612648221343,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.220605355064028,0.5068493150684932,0.7944664031620553,0,0,0,0,0,0
0,0,1,0.55555555555555,0.75,0.10128055878928988,0.6164383561643836,0.8023715415019762,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.10651920838183937,0.5616438356164384,0.8142292490118577,0,0,0,0,0,0
0,1,0,0.55555555555555,0.75,0.1391152502910361,0.6027397260273972,0.8221343873517786,0,0,0,0,0,0
0,0,1,0.55555555555555,0.75,0.23690337601862632,0.3561643835616438,0.8300395256916996,0,0,0,0,0,0
